Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Learning Rate
1,2.7201816052343553,0.9221671490984804,0.5718923933209652,0.8823529411764707,[9.990133642141355e-05]
2,1.083915408265281,0.4707816148943761,0.6910946196660495,0.815126050420168,[9.960573506572378e-05]
3,0.7520665285697619,0.3077373607631992,0.723330241187386,0.9537815126050421,[9.911436253643429e-05]
4,0.6463866738433187,0.3522675060393179,0.7556818181818203,0.9117647058823529,[9.842915805643128e-05]
5,0.5685537192341569,0.3439185702625443,0.7803803339517646,0.8907563025210083,[9.755282581475756e-05]
6,0.5299548282009827,0.25322404491496,0.7970779220779243,0.9243697478991596,[9.648882429441246e-05]
7,0.4944249987844136,0.23991760723840663,0.8107606679035267,0.9159663865546219,[9.524135262330086e-05]
8,0.43549163980627215,0.1906636806533617,0.8362708719851595,0.9453781512605041,[9.381533400219309e-05]
9,0.3961253859973573,0.22954249540891716,0.8512291280148436,0.9159663865546218,[9.22163962751007e-05]
10,0.3960784122759065,0.1920534570920555,0.8470547309833036,0.9537815126050421,[9.045084971874741e-05]
11,0.3793408631879304,0.38026114330654415,0.8535482374768104,0.819327731092437,[8.852566213878955e-05]
12,0.3315534956160594,0.2055397574954173,0.8801020408163276,0.9159663865546219,[8.644843137107061e-05]
13,0.320206058810332,0.15397589527727926,0.8772031539888694,0.9369747899159665,[8.422735529643457e-05]
14,0.3440794660225994,0.10644520343938733,0.8729128014842314,0.9747899159663866,[8.187119948743473e-05]
15,0.30055443622631495,0.1693908096263733,0.8845083487940639,0.9495798319327731,[7.93892626146239e-05]
16,0.29447820118942913,0.09764421966803424,0.887407235621522,0.9831932773109244,[7.679133974894998e-05]
17,0.23625629764147005,0.16834012469660273,0.9078153988868282,0.9537815126050421,[7.408768370508587e-05]
18,0.2549874291501262,0.16141212102272273,0.9063079777365504,0.9369747899159665,[7.128896457825375e-05]
19,0.23750163385547796,0.11613164801040993,0.9105983302411876,0.9747899159663864,[6.840622763423393e-05]
20,0.23906464287829768,0.3460696814787191,0.9129174397031546,0.8571428571428572,[6.545084971874737e-05]
21,0.2253163798754527,0.08577249563463471,0.9188311688311693,0.9747899159663864,[6.243449435824273e-05]
22,0.2180399703037284,0.06211962963125723,0.9202226345083492,0.9873949579831932,[5.936906572928623e-05]
23,0.20772488337530234,0.1572993485708995,0.9230055658627087,0.9411764705882353,[5.626666167821523e-05]
24,0.1731884951866534,0.07266501701943685,0.9370361781076068,0.9789915966386554,[5.313952597646558e-05]
25,0.17436493756310023,0.04468838622971602,0.9423701298701305,0.9915966386554622,[4.9999999999999874e-05]
26,0.17077101702203176,0.06071744857506607,0.9403988868274583,0.9789915966386554,[4.686047402353415e-05]
27,0.15998886127853404,0.0629765678621719,0.9397031539888688,0.9873949579831932,[4.373333832178463e-05]
28,0.16326259874871799,0.06539559489636518,0.9406307977736553,0.9789915966386556,[4.0630934270713584e-05]
29,0.14256767624181804,0.0765778558458859,0.9503710575139148,0.9747899159663864,[3.756550564175718e-05]
30,0.14756365858967863,0.07165069718886276,0.951298701298701,0.9747899159663866,[3.454915028125254e-05]
31,0.1398257441099056,0.07354188739897355,0.9522263450834879,0.9831932773109244,[3.159377236576598e-05]
32,0.134458151946824,0.061549706997432035,0.9531539888682745,0.9789915966386554,[2.871103542174627e-05]
33,0.12265511883903513,0.05399999102604959,0.9587198515769946,0.9915966386554622,[2.5912316294914144e-05]
34,0.09853080721184998,0.07905492285156951,0.9676484230055659,0.9705882352941176,[2.320866025105006e-05]
35,0.1030578963071495,0.04928700137636898,0.9679962894248609,0.9915966386554622,[2.0610737385376288e-05]
36,0.10342282554068204,0.06669149545076139,0.9652133580705007,0.9663865546218489,[1.812880051256546e-05]
37,0.11577653276277464,0.0595656610573368,0.9619666048237481,0.9789915966386556,[1.5772644703565497e-05]
38,0.10393859380546219,0.09599913091412471,0.967532467532467,0.9663865546218489,[1.3551568628929343e-05]
39,0.08920305383666842,0.059480750275885355,0.9707792207792204,0.9747899159663864,[1.1474337861210467e-05]
40,0.10378237458001882,0.05590565645081155,0.9630102040816327,0.9831932773109244,[9.549150281252582e-06]
41,0.09014147310139757,0.04844030083211906,0.971243042671614,0.9915966386554622,[7.783603724899215e-06]
42,0.09168361864988571,0.05133843182257431,0.9740259740259737,0.9873949579831932,[6.184665997806794e-06]
43,0.0805214535552319,0.05904652088236831,0.9721706864564006,0.9831932773109244,[4.758647376698994e-06]
44,0.08481057910566134,0.0635259085067767,0.9679962894248609,0.9831932773109244,[3.5111757055874083e-06]
45,0.08472029759976468,0.07117341558435275,0.9693877551020406,0.9663865546218489,[2.447174185242312e-06]
46,0.08236598218987733,0.06368435890523388,0.9740259740259738,0.9831932773109244,[1.5708419435684428e-06]
47,0.0732817772364655,0.06636620175969951,0.9776205936920221,0.9831932773109244,[8.856374635655615e-07]
48,0.09448130346393188,0.08101251072024324,0.9717068645640072,0.9705882352941176,[3.9426493427610525e-07]
49,0.08653043135063263,0.06743234743857209,0.9732142857142851,0.9747899159663864,[9.86635785864218e-08]
50,0.07322131341410947,0.06463026659398832,0.9721706864564006,0.9831932773109244,[0.0]
