Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Learning Rate
1,7.307317574818929,6.245309591293335,0.03703703703703704,0.1388888888888889,[9.999989033776898e-05]
2,6.178197065989177,5.523921072483063,0.24074074074074076,0.3888888888888889,[9.999956135155689e-05]
3,5.385075187683105,5.525028765201569,0.3962962962962963,0.3611111111111111,[9.999901304280687e-05]
4,4.916685581207275,4.656561017036438,0.3888888888888888,0.4166666666666667,[9.999824541392406e-05]
5,4.152538545926412,4.491738438606262,0.43703703703703717,0.3611111111111111,[9.999725846827563e-05]
6,3.468125247955322,2.57213819026947,0.47037037037037044,0.4444444444444444,[9.999605221019084e-05]
7,2.8973177552223204,2.6360382437705994,0.5185185185185185,0.6111111111111112,[9.99946266449609e-05]
8,2.451864937941233,1.8056558966636658,0.5259259259259259,0.6388888888888888,[9.999298177883904e-05]
9,2.041674502690633,2.285116583108902,0.5555555555555556,0.5555555555555556,[9.999111761904047e-05]
10,1.7148308475812277,1.9438297003507614,0.562962962962963,0.5,[9.99890341737423e-05]
11,1.4115917603174846,1.2198481410741806,0.6481481481481484,0.8055555555555556,[9.998673145208353e-05]
12,1.4113949447870255,1.9877379685640335,0.6370370370370372,0.4722222222222222,[9.998420946416502e-05]
13,1.2757769962151846,1.0918587446212769,0.6444444444444446,0.6388888888888888,[9.998146822104945e-05]
14,1.0572528223196664,0.9346943497657776,0.6925925925925929,0.7222222222222222,[9.997850773476127e-05]
15,1.1063360651334126,1.0262471167370677,0.6222222222222225,0.6666666666666666,[9.997532801828661e-05]
16,1.0791976690292358,1.0528106093406677,0.6370370370370371,0.7777777777777777,[9.997192908557326e-05]
17,0.9576998313268026,0.7893178462982178,0.6740740740740743,0.6388888888888888,[9.996831095153057e-05]
18,0.9085035641988118,1.0308203808963299,0.6814814814814817,0.5833333333333333,[9.99644736320295e-05]
19,0.780972933769226,0.7263079732656479,0.7333333333333336,0.8055555555555556,[9.996041714390239e-05]
20,0.7151398857434591,1.0182208865880966,0.7555555555555559,0.6666666666666666,[9.995614150494297e-05]
21,0.7029494558771451,0.7007896304130554,0.7518518518518522,0.7777777777777778,[9.995164673390629e-05]
22,0.6339206506808599,0.7656948678195477,0.7925925925925926,0.8055555555555556,[9.994693285050861e-05]
23,0.7136987755695979,0.9089109003543854,0.7148148148148151,0.5833333333333334,[9.994199987542734e-05]
24,0.7146934484442075,0.6847621574997902,0.7703703703703706,0.7777777777777777,[9.993684783030093e-05]
25,0.6762822235623995,0.6782293319702148,0.7259259259259261,0.6666666666666666,[9.993147673772875e-05]
26,0.7042520761489868,0.600598718971014,0.7407407407407409,0.7777777777777778,[9.992588662127106e-05]
27,0.5412819037834803,0.6072396321687847,0.818518518518519,0.8333333333333333,[9.992007750544881e-05]
28,0.6617856125036875,1.1499164998531342,0.7407407407407407,0.5555555555555556,[9.991404941574365e-05]
29,0.6270802482962609,1.0041890069842339,0.7555555555555559,0.5555555555555555,[9.990780237859775e-05]
30,0.6228660203516483,0.4742645286023617,0.777777777777778,0.8333333333333333,[9.990133642141364e-05]
31,0.5310725222031275,0.5357243353500962,0.7851851851851854,0.8055555555555556,[9.989465157255417e-05]
32,0.4991023664673169,0.6058565340936184,0.8000000000000004,0.8055555555555556,[9.98877478613424e-05]
33,0.5236095897232492,0.5282943584024906,0.7962962962962966,0.8888888888888888,[9.988062531806131e-05]
34,0.47658545697728794,0.4087034175172448,0.818518518518519,0.8333333333333333,[9.987328397395394e-05]
35,0.602139750123024,0.4783403314650059,0.7851851851851855,0.8888888888888888,[9.986572386122296e-05]
36,0.5447278921802838,0.6524401935748756,0.7962962962962965,0.8333333333333333,[9.985794501303076e-05]
37,0.5121671912570794,0.5979304620996118,0.8074074074074077,0.8333333333333333,[9.984994746349916e-05]
38,0.49956313172976174,0.4821451734751463,0.8074074074074077,0.8888888888888888,[9.984173124770931e-05]
39,0.45603785539666813,0.6301702531054616,0.803703703703704,0.8055555555555555,[9.983329640170157e-05]
40,0.4734680170814196,0.520335353910923,0.8222222222222226,0.8333333333333333,[9.98246429624753e-05]
41,0.39369045073787373,0.3749298118054867,0.866666666666667,0.8888888888888888,[9.98157709679887e-05]
42,0.4890137702226639,0.5283691436052322,0.7925925925925928,0.8333333333333333,[9.98066804571587e-05]
43,0.45735166321198145,0.4587852596305311,0.8222222222222225,0.8888888888888888,[9.979737146986072e-05]
44,0.4675712168216705,0.40970431675668806,0.82962962962963,0.8611111111111112,[9.978784404692855e-05]
45,0.36339517931143445,0.47345260763540864,0.8592592592592595,0.8333333333333333,[9.977809823015408e-05]
46,0.41527438089251517,0.9241895051673055,0.8296296296296298,0.6111111111111112,[9.976813406228727e-05]
47,0.39446303943792976,0.49838395416736603,0.8592592592592595,0.8055555555555556,[9.975795158703584e-05]
48,0.39756241949896015,0.7118733618408442,0.8370370370370374,0.7777777777777778,[9.97475508490651e-05]
49,0.41820054203271867,0.5170092137996107,0.8518518518518522,0.8055555555555555,[9.973693189399774e-05]
50,0.38909067983428636,0.5343248122371733,0.8666666666666669,0.8333333333333333,[9.972609476841374e-05]
