Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Learning Rate
1,2.838791184804656,1.026479658068103,0.5671382189239337,0.642857142857143,[9.990133642141355e-05]
2,0.9812073789827236,0.3370025603867629,0.7269248608534336,0.9369747899159665,[9.960573506572378e-05]
3,0.7279728146197347,0.24479726274662159,0.7482606679035271,0.9579831932773109,[9.911436253643429e-05]
4,0.5764694826846773,0.21381750774076758,0.7846706864564023,0.9495798319327733,[9.842915805643128e-05]
5,0.5578752928594877,0.21038600386065595,0.7894248608534344,0.9663865546218489,[9.755282581475756e-05]
6,0.4859946382703719,0.26877388916909695,0.8057745825602988,0.9159663865546221,[9.648882429441246e-05]
7,0.4357030406570086,0.15028666255666928,0.8290816326530631,0.9537815126050421,[9.524135262330086e-05]
8,0.41341895609489315,0.44632053101325736,0.8451994434137305,0.7689075630252101,[9.381533400219309e-05]
9,0.38824874862980147,0.1795343642177827,0.8563311688311707,0.9453781512605043,[9.22163962751007e-05]
10,0.3703947211010986,0.21149903493385544,0.8650278293135447,0.915966386554622,[9.045084971874741e-05]
11,0.3182704081795142,0.13465406473808209,0.8807977736549176,0.9495798319327733,[8.852566213878955e-05]
12,0.30079123636332716,0.09610679022529546,0.8921614100185534,0.9831932773109244,[8.644843137107061e-05]
13,0.30405408751775886,0.12571862222188535,0.8887987012987022,0.9537815126050421,[8.422735529643457e-05]
14,0.3068881765243827,0.12738474392715624,0.8869434137291287,0.9579831932773111,[8.187119948743473e-05]
15,0.2459735610921468,0.09505134660011048,0.9076994434137297,0.9663865546218486,[7.93892626146239e-05]
16,0.26986013550323423,0.12746178001329742,0.9017857142857145,0.9579831932773109,[7.679133974894998e-05]
17,0.23815265242857012,0.1332735645769657,0.9105983302411882,0.9537815126050421,[7.408768370508587e-05]
18,0.2509519411009047,0.05714740406940965,0.9063079777365496,0.9873949579831932,[7.128896457825375e-05]
19,0.22092087534195803,0.07069217858781271,0.919294990723562,0.9831932773109244,[6.840622763423393e-05]
20,0.18706166195114712,0.09171814922079005,0.9318181818181822,0.9705882352941176,[6.545084971874737e-05]
21,0.16886493629419136,0.07634444682694533,0.9406307977736551,0.9789915966386556,[6.243449435824273e-05]
22,0.18207317418358349,0.09357328011709101,0.9346011131725422,0.9789915966386554,[5.936906572928623e-05]
23,0.1705798574711208,0.10425659126656897,0.9387755102040816,0.9579831932773109,[5.626666167821523e-05]
24,0.16106096719839164,0.12357232437523849,0.944573283858998,0.9579831932773111,[5.313952597646558e-05]
25,0.14765660209103498,0.07856529096470159,0.9434137291280148,0.9705882352941176,[4.9999999999999874e-05]
26,0.14312036367217926,0.09960435829399263,0.9494434137291275,0.9579831932773109,[4.686047402353415e-05]
27,0.12173250415392656,0.08914003090467304,0.9554730983302412,0.9663865546218489,[4.373333832178463e-05]
28,0.12031883349590754,0.05285261818618678,0.9582560296846004,0.9831932773109244,[4.0630934270713584e-05]
29,0.12192802426145206,0.0495564188595916,0.9610389610389612,0.9915966386554622,[3.756550564175718e-05]
30,0.10521089800258542,0.07147493715370622,0.958719851576994,0.9831932773109244,[3.454915028125254e-05]
31,0.1236293170300264,0.0919065565788461,0.9596474953617812,0.9621848739495799,[3.159377236576598e-05]
32,0.1035156787513731,0.08412004046498195,0.9676484230055659,0.9663865546218489,[2.871103542174627e-05]
33,0.09143363819124975,0.05868377653292983,0.9634740259740262,0.9873949579831932,[2.5912316294914144e-05]
34,0.08834533314462509,0.04110371839145527,0.9717068645640073,0.9915966386554622,[2.320866025105006e-05]
35,0.08645804068784217,0.04777635118636467,0.9704313543599257,0.9873949579831932,[2.0610737385376288e-05]
36,0.08195202967511829,0.1001323351622833,0.9703153988868272,0.9579831932773109,[1.812880051256546e-05]
37,0.08907147739672211,0.045762137167484444,0.9749536178107606,0.9915966386554622,[1.5772644703565497e-05]
38,0.11355601146597227,0.04857628274818554,0.9670686456400746,0.9873949579831932,[1.3551568628929343e-05]
39,0.06401285235565941,0.060344669995281625,0.9805194805194803,0.9705882352941176,[1.1474337861210467e-05]
40,0.0659279912130381,0.04860116197618053,0.9800556586270868,0.9957983193277312,[9.549150281252582e-06]
41,0.06082299969524944,0.062220452278030705,0.9833024118738406,0.9747899159663864,[7.783603724899215e-06]
42,0.0655417302196283,0.052450407765504414,0.9768089053803343,0.9873949579831932,[6.184665997806794e-06]
43,0.05377263042209489,0.033484632460920906,0.982838589981447,0.9957983193277312,[4.758647376698994e-06]
44,0.052774083453635746,0.04586101456216591,0.9842300556586266,0.9831932773109244,[3.5111757055874083e-06]
45,0.061512699898017886,0.050671468054026586,0.9805194805194806,0.9831932773109244,[2.447174185242312e-06]
46,0.05451135062416048,0.04823895522927427,0.9843460111317257,0.9873949579831932,[1.5708419435684428e-06]
47,0.05348178146137892,0.05837529126951909,0.9809833024118736,0.9873949579831932,[8.856374635655615e-07]
48,0.05358394677070417,0.036867002367644626,0.9860853432282002,0.9957983193277312,[3.9426493427610525e-07]
49,0.058348834857438366,0.04549365459859152,0.9842300556586268,0.9915966386554622,[9.86635785864218e-08]
50,0.05989318486384733,0.04765452278147945,0.983766233766234,0.9915966386554622,[0.0]
