Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Learning Rate
1,7.032471011666691,5.272061347961426,0.04411764705882353,0.35714285714285715,[9.999965849158595e-05]
2,6.342729484333711,4.87298858165741,0.19432773109243695,0.42410714285714285,[9.999863397100895e-05]
3,5.680306911468506,4.609121799468994,0.3329831932773109,0.4598214285714286,[9.999692645226427e-05]
4,5.112511789097505,4.342189073562622,0.4028361344537815,0.4910714285714286,[9.999453595867718e-05]
5,4.710864964653464,4.0842941999435425,0.444327731092437,0.5267857142857143,[9.999146252290264e-05]
6,4.2003138486076805,4.358360171318054,0.4579831932773109,0.4955357142857143,[9.998770618692484e-05]
7,3.9893156079684986,3.4018447399139404,0.4894957983193277,0.5714285714285714,[9.998326700205657e-05]
8,3.6628412499147305,3.5148590803146362,0.5099789915966387,0.5580357142857143,[9.997814502893856e-05]
9,3.2979236069847557,3.236819863319397,0.5210084033613446,0.6026785714285714,[9.997234033753875e-05]
10,2.784124528660494,3.015690803527832,0.5887605042016807,0.6026785714285714,[9.996585300715116e-05]
11,2.516234005198759,1.9619789719581604,0.5777310924369747,0.7410714285714286,[9.995868312639487e-05]
12,2.2951748651616715,1.975156545639038,0.5892857142857143,0.6741071428571428,[9.99508307932129e-05]
13,1.8843358334373026,2.0064995884895325,0.5856092436974789,0.5758928571428572,[9.994229611487074e-05]
14,1.8180548864252426,2.302626609802246,0.6144957983193278,0.5669642857142857,[9.9933079207955e-05]
15,1.6274697359870463,1.7810178399085999,0.641281512605042,0.5089285714285714,[9.99231801983717e-05]
16,1.4617733113905962,2.078945219516754,0.6328781512605042,0.5982142857142857,[9.991259922134466e-05]
17,1.2930814869263594,1.6200990080833435,0.6628151260504201,0.6339285714285714,[9.990133642141359e-05]
18,1.2889794917667614,1.3704595267772675,0.6880252100840336,0.6741071428571428,[9.98893919524321e-05]
19,1.1138195395469666,1.2161673307418823,0.6811974789915967,0.6071428571428572,[9.98767659775657e-05]
20,1.0168663052951588,1.128157138824463,0.6917016806722689,0.7098214285714286,[9.986345866928941e-05]
21,1.037299566409167,1.259988009929657,0.680672268907563,0.5044642857142857,[9.984947020938557e-05]
22,1.0297198541024153,1.300149530172348,0.6922268907563025,0.48660714285714285,[9.983480078894124e-05]
23,0.8403618668808657,0.9923355877399445,0.7731092436974789,0.7410714285714286,[9.981945060834564e-05]
24,0.8186039626598358,0.7872571051120758,0.7521008403361344,0.7366071428571428,[9.98034198772874e-05]
25,0.8260880270425011,0.889153391122818,0.6896008403361344,0.6964285714285714,[9.978670881475172e-05]
26,0.7882455762694863,0.9760416448116302,0.7531512605042017,0.7053571428571428,[9.976931764901733e-05]
27,0.7957633365603054,0.9745072722434998,0.7331932773109243,0.6428571428571428,[9.975124661765341e-05]
28,0.611943360637216,0.6971094757318497,0.8114495798319328,0.8392857142857143,[9.973249596751631e-05]
29,0.6503444945110994,0.6715855300426483,0.7746848739495799,0.7410714285714286,[9.971306595474623e-05]
30,0.6491000582190121,0.9375661313533783,0.7783613445378151,0.7232142857142857,[9.96929568447637e-05]
31,0.6038280269678902,0.6422740072011948,0.7694327731092436,0.7723214285714286,[9.967216891226589e-05]
32,0.5346893484101576,0.7610056847333908,0.8082983193277311,0.7098214285714286,[9.965070244122301e-05]
33,0.5270194165846881,0.9542648866772652,0.8335084033613446,0.75,[9.962855772487425e-05]
34,0.5196427983396193,0.776644691824913,0.826155462184874,0.7723214285714286,[9.96057350657239e-05]
35,0.612612165072385,1.0848158597946167,0.7752100840336135,0.6294642857142857,[9.958223477553713e-05]
36,0.4772846050122205,0.7127028107643127,0.8298319327731093,0.7142857142857143,[9.955805717533585e-05]
37,0.5847660320646623,0.96226567029953,0.8114495798319328,0.6071428571428572,[9.953320259539421e-05]
38,0.5439386858659632,0.6577247977256775,0.8103991596638656,0.7053571428571428,[9.950767137523414e-05]
39,0.4584342977579902,0.7131822109222412,0.8340336134453782,0.6964285714285714,[9.948146386362068e-05]
40,0.5136677412425771,0.6705344617366791,0.7972689075630253,0.7232142857142857,[9.945458041855729e-05]
41,0.4791809364276774,0.7502395808696747,0.8408613445378151,0.7008928571428572,[9.942702140728085e-05]
42,0.48227615742122426,0.7657044678926468,0.8377100840336135,0.7410714285714286,[9.939878720625674e-05]
43,0.3838186798726811,0.7833966314792633,0.8623949579831933,0.5357142857142857,[9.936987820117364e-05]
44,0.4354272511075525,0.6826021373271942,0.8487394957983193,0.6651785714285714,[9.93402947869383e-05]
45,0.4354492715176414,0.8428858518600464,0.8555672268907564,0.6964285714285714,[9.931003736767013e-05]
46,0.2977209761738777,0.6453282088041306,0.8970588235294118,0.7366071428571428,[9.927910635669562e-05]
47,0.33166030531420426,0.7703328728675842,0.8849789915966387,0.6964285714285714,[9.924750217654282e-05]
48,0.4442374644910588,0.5929501205682755,0.8282563025210083,0.7366071428571428,[9.921522525893545e-05]
49,0.39288824489888025,0.7317217588424683,0.8550420168067228,0.7366071428571428,[9.918227604478707e-05]
50,0.4015599927481483,0.6112042963504791,0.8786764705882353,0.7678571428571428,[9.914865498419506e-05]
