Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Learning Rate
1,6.539558585484823,5.435855865478516,0.12592592592592594,0.3611111111111111,[9.999989033776898e-05]
2,5.34443527062734,5.3884265422821045,0.311111111111111,0.3888888888888889,[9.999956135155689e-05]
3,4.868720960617066,4.109259247779846,0.3962962962962963,0.5,[9.999901304280687e-05]
4,4.073457702000936,3.696548640727997,0.425925925925926,0.5277777777777778,[9.999824541392406e-05]
5,3.622350017229716,3.433430850505829,0.4592592592592592,0.4444444444444445,[9.999725846827563e-05]
6,3.0764865954717,2.829294979572296,0.4740740740740742,0.5833333333333334,[9.999605221019084e-05]
7,2.5219979445139566,3.1699357330799103,0.5111111111111108,0.3611111111111111,[9.99946266449609e-05]
8,2.266660010814667,2.698648691177368,0.5000000000000001,0.4166666666666667,[9.999298177883904e-05]
9,1.7645133157571158,2.043396532535553,0.5481481481481482,0.6944444444444443,[9.999111761904047e-05]
10,1.6709673047065734,1.686863750219345,0.5370370370370369,0.4444444444444445,[9.99890341737423e-05]
11,1.6200585881868999,1.4734787940979004,0.5148148148148148,0.5,[9.998673145208353e-05]
12,1.272942606608073,1.2497684955596924,0.6037037037037037,0.638888888888889,[9.998420946416502e-05]
13,1.2698229432106019,1.6196685433387756,0.5814814814814814,0.5555555555555556,[9.998146822104945e-05]
14,1.1199556807676951,1.4529894590377808,0.6259259259259261,0.5555555555555556,[9.997850773476127e-05]
15,1.0874374707539876,1.376382663846016,0.611111111111111,0.638888888888889,[9.997532801828661e-05]
16,1.0285191277662913,0.8931589722633362,0.6185185185185188,0.7777777777777778,[9.997192908557326e-05]
17,0.9802567690610886,1.6820769309997559,0.6333333333333333,0.5555555555555556,[9.996831095153057e-05]
18,0.9472998877366384,0.8584745079278946,0.6814814814814815,0.7222222222222222,[9.99644736320295e-05]
19,0.8433343748251597,1.1579445898532867,0.6851851851851852,0.638888888888889,[9.996041714390239e-05]
20,0.8524170448382695,0.9004340469837189,0.6851851851851853,0.638888888888889,[9.995614150494297e-05]
21,0.9104994525512059,1.2228315398097038,0.6629629629629631,0.638888888888889,[9.995164673390629e-05]
22,0.7969748258590699,1.0201398581266403,0.688888888888889,0.5277777777777778,[9.994693285050861e-05]
23,0.727325235803922,1.0028534680604935,0.7000000000000004,0.5555555555555556,[9.994199987542734e-05]
24,0.6616402804851532,1.1313009411096573,0.7222222222222225,0.5277777777777778,[9.993684783030093e-05]
25,0.7172043686111768,1.293616145849228,0.7444444444444447,0.6666666666666666,[9.993147673772875e-05]
26,0.8340155889590581,0.7637711614370346,0.6666666666666669,0.6666666666666666,[9.992588662127106e-05]
27,0.6017546415328979,1.2046072781085968,0.8000000000000003,0.6111111111111112,[9.992007750544881e-05]
28,0.6846115047732989,0.7067713439464569,0.7148148148148151,0.611111111111111,[9.991404941574365e-05]
29,0.6755864083766937,0.8015379905700684,0.7222222222222225,0.7777777777777777,[9.990780237859775e-05]
30,0.6424872810641925,1.1342597678303719,0.7555555555555559,0.5277777777777778,[9.990133642141364e-05]
31,0.623849890132745,0.765084853861481,0.7740740740740742,0.7777777777777778,[9.989465157255417e-05]
32,0.6049724439779918,0.666084885597229,0.7481481481481483,0.7499999999999999,[9.98877478613424e-05]
33,0.6281373339394728,0.5076420344412327,0.7370370370370372,0.8888888888888888,[9.988062531806131e-05]
34,0.5075987800955772,0.7674941420555115,0.7851851851851853,0.7222222222222222,[9.987328397395394e-05]
35,0.5447928463419278,0.47655609995126724,0.7666666666666668,0.8333333333333333,[9.986572386122296e-05]
36,0.5495353077848752,0.551164411008358,0.7555555555555556,0.8055555555555556,[9.985794501303076e-05]
37,0.5366236726442973,0.506068579852581,0.792592592592593,0.861111111111111,[9.984994746349916e-05]
38,0.5227758953968684,0.4915160033851862,0.8074074074074076,0.8611111111111112,[9.984173124770931e-05]
39,0.482933896780014,0.5423164516687393,0.82962962962963,0.861111111111111,[9.983329640170157e-05]
40,0.593476806084315,0.8497376963496208,0.7444444444444447,0.7499999999999999,[9.98246429624753e-05]
41,0.5281787847479185,0.8476928770542145,0.7962962962962964,0.6388888888888888,[9.98157709679887e-05]
42,0.49748528450727464,0.6514066159725189,0.8111111111111113,0.8333333333333333,[9.98066804571587e-05]
43,0.4475937748948733,0.6375599056482315,0.8074074074074077,0.7777777777777778,[9.979737146986072e-05]
44,0.4834682320555051,0.6749054999090731,0.792592592592593,0.8333333333333333,[9.978784404692855e-05]
45,0.49932225917776424,0.6106337867677212,0.8148148148148151,0.8333333333333334,[9.977809823015408e-05]
46,0.48164012854297955,0.7821525037288666,0.8000000000000002,0.6388888888888888,[9.976813406228727e-05]
47,0.46298208584388095,0.4703710600733757,0.8407407407407408,0.8888888888888888,[9.975795158703584e-05]
48,0.45516058231393497,0.5875550359487534,0.792592592592593,0.8055555555555556,[9.97475508490651e-05]
49,0.37901297559340796,0.5367014855146408,0.8111111111111114,0.7777777777777777,[9.973693189399774e-05]
50,0.4704392053186893,0.7416464313864708,0.82962962962963,0.6944444444444444,[9.972609476841374e-05]
