Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Learning Rate
1,6.853230619430542,5.323386311531067,0.03333333333333334,0.2777777777777778,[9.999989033776898e-05]
2,5.6923397858937586,4.432359099388123,0.2555555555555556,0.5277777777777778,[9.999956135155689e-05]
3,4.999233301480611,5.146589159965515,0.3851851851851851,0.4444444444444445,[9.999901304280687e-05]
4,4.47527928352356,3.476117730140686,0.437037037037037,0.4166666666666667,[9.999824541392406e-05]
5,3.770208716392517,3.1418389678001404,0.4444444444444445,0.4166666666666667,[9.999725846827563e-05]
6,3.086050983270009,2.077716588973999,0.5148148148148147,0.6388888888888888,[9.999605221019084e-05]
7,2.6268879055976866,1.9096791371703148,0.562962962962963,0.6666666666666666,[9.99946266449609e-05]
8,2.3176273187001546,1.6463088989257812,0.5444444444444445,0.6388888888888888,[9.999298177883904e-05]
9,1.9804364363352458,1.9805468320846558,0.5296296296296297,0.5555555555555556,[9.999111761904047e-05]
10,1.5886871973673502,1.7739674299955368,0.5925925925925924,0.5277777777777778,[9.99890341737423e-05]
11,1.3595884839693706,1.441285565495491,0.6407407407407408,0.611111111111111,[9.998673145208353e-05]
12,1.3906504303216933,1.8783393949270248,0.6037037037037035,0.5277777777777778,[9.998420946416502e-05]
13,1.3030182520548503,1.161724716424942,0.5777777777777777,0.6388888888888888,[9.998146822104945e-05]
14,1.1048514107863108,1.0499469637870789,0.6555555555555557,0.6666666666666666,[9.997850773476127e-05]
15,1.0681993027528127,0.8641804903745651,0.6444444444444446,0.8333333333333333,[9.997532801828661e-05]
16,1.0045753300189972,1.3469766154885292,0.6555555555555557,0.611111111111111,[9.997192908557326e-05]
17,0.9961359709501266,1.0008535459637642,0.6666666666666669,0.6944444444444444,[9.996831095153057e-05]
18,0.9365146527687709,1.017051137983799,0.6592592592592595,0.611111111111111,[9.99644736320295e-05]
19,0.870582835872968,0.7920237760990858,0.6925925925925929,0.7777777777777778,[9.996041714390239e-05]
20,0.7536661992470424,1.0885997042059898,0.7074074074074075,0.5833333333333333,[9.995614150494297e-05]
21,0.7632780214150746,0.8098751604557037,0.6962962962962966,0.6666666666666666,[9.995164673390629e-05]
22,0.7109522938728332,0.6505285501480103,0.7148148148148149,0.8055555555555556,[9.994693285050861e-05]
23,0.7824848512808482,0.5329012274742126,0.7074074074074077,0.8333333333333334,[9.994199987542734e-05]
24,0.7507136384646098,0.6798245385289192,0.7370370370370374,0.75,[9.993684783030093e-05]
25,0.7447346061468124,0.7720191776752472,0.7000000000000003,0.6666666666666666,[9.993147673772875e-05]
26,0.6733306740721067,0.6014712601900101,0.7222222222222224,0.8333333333333334,[9.992588662127106e-05]
27,0.6189257731040319,0.7030777102336287,0.7407407407407409,0.8055555555555556,[9.992007750544881e-05]
28,0.6371070841948191,0.9996933937072754,0.7592592592592595,0.5833333333333334,[9.991404941574365e-05]
29,0.6005998154481252,0.9911205247044563,0.7444444444444448,0.5,[9.990780237859775e-05]
30,0.6556082817415396,0.4752420294098556,0.766666666666667,0.8611111111111112,[9.990133642141364e-05]
31,0.5882182898620765,0.5358901005238295,0.7703703703703706,0.8333333333333333,[9.989465157255417e-05]
32,0.5189360111951828,0.8160599246621132,0.8074074074074077,0.6388888888888888,[9.98877478613424e-05]
33,0.5321099316080411,0.5303755411878228,0.8259259259259262,0.8888888888888888,[9.988062531806131e-05]
34,0.52953498189648,0.48242123366799206,0.7814814814814817,0.8333333333333334,[9.987328397395394e-05]
35,0.5416734466950098,0.471798159647733,0.7962962962962966,0.861111111111111,[9.986572386122296e-05]
36,0.48997848232587177,0.5611733263358474,0.8333333333333336,0.8333333333333333,[9.985794501303076e-05]
37,0.49918443113565447,0.5827143579954281,0.8037037037037038,0.8611111111111112,[9.984994746349916e-05]
38,0.5029678786794345,0.5383235355402576,0.8111111111111116,0.7777777777777778,[9.984173124770931e-05]
39,0.5200670371452968,0.44153254479169846,0.7962962962962966,0.8333333333333333,[9.983329640170157e-05]
40,0.4395827315747738,0.7249545156955719,0.8407407407407411,0.6944444444444443,[9.98246429624753e-05]
41,0.44873756542801857,0.5593805089592934,0.8185185185185188,0.8333333333333334,[9.98157709679887e-05]
42,0.4246270425617695,0.861586831510067,0.8407407407407411,0.6666666666666666,[9.98066804571587e-05]
43,0.4572389806310336,0.39743779168929905,0.8000000000000003,0.9166666666666666,[9.979737146986072e-05]
44,0.3677718281745911,0.43664653319865465,0.8481481481481484,0.8333333333333333,[9.978784404692855e-05]
45,0.33572293116400637,0.627023312728852,0.8851851851851854,0.8055555555555556,[9.977809823015408e-05]
46,0.47420207609732945,0.5902519705341547,0.814814814814815,0.8055555555555556,[9.976813406228727e-05]
47,0.3988821422060331,0.6656897012144327,0.8592592592592595,0.7777777777777777,[9.975795158703584e-05]
48,0.37551945050557456,0.6012137227226049,0.8481481481481484,0.7777777777777778,[9.97475508490651e-05]
49,0.4190497130155563,0.5640838146209717,0.814814814814815,0.7777777777777777,[9.973693189399774e-05]
50,0.38696206857760745,0.5917652873322368,0.82962962962963,0.8055555555555556,[9.972609476841374e-05]
