Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Learning Rate
1,2.9782209559723185,0.6482019752264023,0.623559670781893,0.8898809523809524,[9.99013364214135e-05]
2,1.0013402860473704,0.6173719058434168,0.7981481481481482,0.8875,[9.960573506572387e-05]
3,0.6993763903776805,0.28543370167414345,0.8073559670781894,0.9416666666666667,[9.911436253643452e-05]
4,0.6027882988806124,0.21061705617854992,0.8225308641975309,0.9410714285714286,[9.842915805643162e-05]
5,0.5098063865745509,0.21418847783158224,0.8343621399176955,0.9625,[9.755282581475774e-05]
6,0.39806705354540434,0.20739785383145015,0.8666666666666667,0.9541666666666667,[9.648882429441258e-05]
7,0.4052280927973765,0.19512434424832464,0.8575102880658436,0.9666666666666667,[9.524135262330107e-05]
8,0.34043230287454745,0.4751761616828541,0.8777777777777778,0.7916666666666666,[9.381533400219324e-05]
9,0.294148149534508,0.14528521929557126,0.8949074074074074,0.9625,[9.221639627510084e-05]
10,0.31201649081927757,0.12576370810468993,0.895679012345679,0.9791666666666666,[9.045084971874737e-05]
11,0.2676285675554364,0.10292319885144631,0.902880658436214,0.975,[8.85256621387895e-05]
12,0.265443052434259,0.28084888129184643,0.9,0.8833333333333333,[8.644843137107063e-05]
13,0.2543537941795808,0.11434988748903076,0.9092592592592592,0.9666666666666667,[8.422735529643437e-05]
14,0.23176555961922363,0.1252583119358557,0.9194444444444444,0.9708333333333333,[8.187119948743439e-05]
15,0.2279071440713273,0.08064519247661034,0.9152777777777777,0.9791666666666666,[7.938926261462358e-05]
16,0.22958446387201548,0.22257469386483233,0.9167695473251029,0.9208333333333333,[7.679133974894978e-05]
17,0.22093900494553426,0.10274996732672055,0.9176954732510287,0.975,[7.408768370508563e-05]
18,0.20264539602730008,0.08775987320890029,0.925,0.975,[7.128896457825348e-05]
19,0.19832543393390045,0.16010839163015286,0.9259259259259259,0.9375,[6.840622763423372e-05]
20,0.19305213851233324,0.06913279338429372,0.9260288065843622,0.9791666666666666,[6.545084971874719e-05]
21,0.17769897543583754,0.06517404656236371,0.9353909465020576,0.9833333333333333,[6.243449435824257e-05]
22,0.14917704850021335,0.0697904496298482,0.9472222222222222,0.9708333333333333,[5.9369065729286055e-05]
23,0.160718304346557,0.06428928204501669,0.9450102880658436,0.9791666666666666,[5.626666167821499e-05]
24,0.1458588533103466,0.11208197767846287,0.9468621399176954,0.9625,[5.313952597646548e-05]
25,0.14660956480850776,0.07693860694222773,0.9513888888888888,0.975,[4.999999999999983e-05]
26,0.1408367850024391,0.06667390521615743,0.9496399176954732,0.9791666666666666,[4.6860474023534186e-05]
27,0.12985316490823473,0.11589358182003101,0.9546296296296296,0.9625,[4.373333832178466e-05]
28,0.12147386654590567,0.06267125098966062,0.9560185185185185,0.9833333333333333,[4.063093427071368e-05]
29,0.12225842927410095,0.11025602982069055,0.9546296296296296,0.9583333333333334,[3.756550564175721e-05]
30,0.12046008631242094,0.06261211512610317,0.9532407407407407,0.9791666666666666,[3.454915028125259e-05]
31,0.1101713625645196,0.08327818534647426,0.9561213991769547,0.9666666666666667,[3.1593772365766085e-05]
32,0.10613782619367595,0.0693696265729765,0.961574074074074,0.9791666666666666,[2.8711035421746353e-05]
33,0.1127166030238624,0.08014360143182178,0.9611111111111111,0.9666666666666667,[2.591231629491421e-05]
34,0.09349514720616517,0.06665331559876601,0.9690843621399177,0.975,[2.3208660251050158e-05]
35,0.08295485897817545,0.06680985353887081,0.9717592592592592,0.9708333333333333,[2.061073738537633e-05]
36,0.08748466485628376,0.05032884530955926,0.9708333333333333,0.9833333333333333,[1.8128800512565476e-05]
37,0.09587731406920486,0.06925853834642719,0.9666666666666667,0.9666666666666667,[1.577264470356553e-05]
38,0.08187961630799152,0.04715930401968459,0.9718621399176954,0.9791666666666666,[1.355156862892941e-05]
39,0.07929760714027065,0.04044697280817976,0.9728909465020575,0.9833333333333333,[1.1474337861210518e-05]
40,0.07883820442517323,0.055298135212312145,0.9736111111111111,0.9791666666666666,[9.549150281252606e-06]
41,0.08732413086626264,0.048002295397842926,0.9703703703703703,0.9833333333333333,[7.783603724899237e-06]
42,0.07155776007997769,0.0634881629763792,0.9777777777777777,0.9791666666666666,[6.1846659978068155e-06]
43,0.0707660007600983,0.05995531086809933,0.975462962962963,0.9791666666666666,[4.758647376699032e-06]
44,0.0753139835609882,0.0570895640955617,0.9726851851851852,0.9791666666666666,[3.511175705587423e-06]
45,0.06692658408751918,0.061655981419608,0.9810185185185185,0.975,[2.4471741852423204e-06]
46,0.07489576276598706,0.060480749576042096,0.975925925925926,0.975,[1.5708419435684447e-06]
47,0.06095184901798213,0.05282728485763073,0.9824074074074074,0.975,[8.856374635655678e-07]
48,0.07252125774544699,0.06279502642185737,0.9769547325102881,0.975,[3.942649342761108e-07]
49,0.061248823814094064,0.05482705651472012,0.9777777777777777,0.9791666666666666,[9.866357858642176e-08]
50,0.07328063814417908,0.05687544356721143,0.9769547325102881,0.975,[0.0]
